category,disease,link,data
co-xuong-khop,Hội chứng rung giật cơ lành tính,https://nhathuoclongchau.com.vn/benh/hoi-chung-rung-giat-co-lanh-tinh.html,"Triệu chứng hội chứng rung giật cơ lành tính Những dấu hiệu và triệu chứng của hội chứng rung giật cơ lành tính Triệu chứng chính của hội chứng rung giật cơ lành tính (BFS) là co giật cơ thường xuyên. Sự co giật xảy ra khi cơ ở trạng thái nghỉ ngơi (thư giãn), ngay khi cơ di chuyển, sự co giật sẽ dừng lại. Các cơn co giật có thể kéo dài hàng tháng hoặc thậm chí nhiều năm. Các cơn co giật có thể xảy ra ở bất cứ đâu trên cơ thể, nhưng chúng thường xảy ra nhất ở: Bắp chân; Đùi; Mí mắt; Mũi; Cánh tay; Bàn tay. Một số người mắc hội chứng rung giật cơ lành tính cũng có thể có triệu chứng chuột rút . Co giật cơ ở mí mắt là triệu chứng thường gặp trong Hội chứng rung giật cơ lành tính Khi nào cần gặp bác sĩ? Hội chứng rung giật cơ lành tính không gây yếu cơ hoặc tê liệt và không dẫn đến tử vong. Nên đến gặp bác sĩ khi xuất hiện tình trạng co giật cơ liên tục dai dẳng hoặc cơ co giật kèm theo một số triệu chứng như: Chuột rút cơ bắp; Yếu cơ; Teo cơ; Khó nói và khó nuốt ; Vấn đề về thị lực; Thay đổi hành vi; Khó đi lại; Khó khăn về nhận thức."
co-xuong-khop,Nang Tarlov,https://nhathuoclongchau.com.vn/benh/nang-tarlov.html,"Triệu chứng nang tarlov Những triệu chứng thường gặp của nang tarlov Nhiều trường hợp nang tarlov không gây ra triệu chứng và thường được phát hiện tình cờ khi chụp chiếu vì lý do khác. Tuy nhiên, nang tarlov có thể tăng kích thước theo thời gian gây chèn ép hoặc làm tổn thương các rễ thần kinh lân cận hoặc các dây thần kinh nằm trong nang gây ra triệu chứng. Các triệu chứng phổ biến ở những người có nang tarlov có triệu chứng bao gồm: Đau mãn tính ở vùng được chi phối bởi các dây thần kinh bị ảnh hưởng. Đau ở lưng dưới đặc biệt là dưới thắt lưng, có thể lan xuống mông và chân. Cơn đau có thể nặng hơn khi đi bộ. Đau lưng trên , cổ, cánh tay và bàn tay nếu nang nằm ở cột sống phía trên. Cơn đau có thể nặng hơn khi ngồi hoặc đứng và thường giảm khi nằm nghiêng. Cơn đau cũng có thể trầm trọng hơn khi ho hoặc hắt hơi. Cảm giác tê, yếu hoặc mất cảm giác ở chân. Cảm giác bỏng rát hoặc châm chích bất thường hoặc tê và giảm cảm giác đặc biệt ở chân hoặc bàn chân. Yếu chân. Giảm phản xạ. Thay đổi chức năng bàng quang và ruột như tăng tần suất đi tiểu hoặc tiểu không tự chủ , tiểu đau, khó khăn trong việc làm rỗng bàng quang, táo bón,... Thay đổi chức năng tình dục như bất lực hoặc đau khi giao hợp. Các nang tarlov lớn hơn thường có khả năng gây triệu chứng nhiều hơn các nang có kích thước nhỏ Tác động của nang tarlov với sức khỏe Tác động của nang tarlov đối với sức khỏe chủ yếu liên quan đến từ sự chèn ép lên các rễ thần kinh và dây thần kinh. Trong một số trường hợp, sự tăng áp lực bên trong các nang thần kinh có thể dần dần chèn ép các neuron và sợi trục, dẫn đến đau thần kinh, bất thường cảm giác và các triệu chứng về bàng quang thần kinh,... Biến chứng có thể gặp nang tarlov Các biến chứng do nang tarlov gây ra rất hiếm gặp nhưng có thể bao gồm: Đau mãn tính. Tổn thương dây thần kinh vĩnh viễn. Khó khăn trong vận động. Nang bị vỡ và xuất huyết. Các biến chứng liên quan đến điều trị có thể bao gồm rò rỉ dịch não tủy, nhiễm trùng, tổn thương dây thần kinh, cục máu đông,... Khi nào cần gặp bác sĩ? Bạn nên đến gặp bác sĩ nếu bạn gặp các triệu chứng của nang tarlov khi: Đau lưng dưới mà không rõ nguyên nhân. Tiểu không tự chủ hoặc táo bón. Tê hoặc yếu ở chân. Nang tarlov từ không triệu chứng trở thành nang có triệu chứng theo thời gian. Nếu bạn đang được điều trị nang tarlov và gặp các tác dụng phụ như nhiễm trùng (sưng, đổi màu da) hoặc đau dữ dội hơn bạn cũng cần báo cho bác sĩ của bạn biết sớm."
co-xuong-khop,Loạn dưỡng xương,https://nhathuoclongchau.com.vn/benh/loan-duong-xuong.html,"Triệu chứng loạn dưỡng xương Những dấu hiệu và triệu chứng của loạn dưỡng xương Các triệu chứng của chứng loạn dưỡng xương thay đổi tùy theo thời điểm khởi phát bệnh và các yếu tố khác. Bệnh ở trẻ em rất khác với bệnh ở người lớn. Trong giai đoạn đầu của bệnh, có thể không có dấu hiệu hoặc triệu chứng đáng chú ý. Chỉ khi tình trạng mất canxi ngày càng trầm trọng thì các triệu chứng xuất hiện. Các triệu chứng của loạn dưỡng xương bao gồm: Đau trong xương; Còi xương ; Biến dạng xương (chân vòng kiềng, chân chữ X); Gãy xương. Ở người lớn, các triệu chứng của bệnh loạn dưỡng xương thường không xuất hiện cho đến khi họ đã chạy thận nhân tạo trong vài năm. Theo thời gian, xương có thể trở nên mỏng và yếu, dẫn đến đau trong xương, đau khớp gối và gãy xương. Loạn dưỡng xương dễ dẫn đến gãy xương Khi nào cần gặp bác sĩ? Nếu bạn có bất kỳ triệu chứng loạn dưỡng xương, hãy liên hệ ngay với bác sĩ để được chẩn đoán và điều trị phù hợp."
co-xuong-khop,Bệnh Still ở người lớn,https://nhathuoclongchau.com.vn/benh/benh-still-o-nguoi-lon.html,"Triệu chứng bệnh still ở người lớn Những dấu hiệu và triệu chứng của bệnh Still ở người lớn Bệnh Still ở người lớn thường có những triệu chứng phổ biến nhất bao gồm: Sốt : Sốt cao, trên 39 độ C và kéo dài nhiều ngày, thậm chí nhiều tuần. Sốt thường xuất hiện vào buổi chiều hoặc tối và giảm vào sáng hôm sau. Sốt có thể đi kèm với run rẩy, mồ hôi, đau đầu, mệt mỏi. Viêm khớp: Người bệnh thường bị viêm khớp ở một hoặc nhiều khớp, thường là các khớp lớn như khớp vai, khớp khuỷu tay, khớp đầu gối, khớp cổ chân. Viêm khớp gây ra đau nhức, sưng, nóng, khó vận động. Viêm khớp có thể xuất hiện trước, sau hoặc cùng lúc với sốt. Nổi ban đỏ: Người bệnh thường có nổi ban đỏ trên da, thường ở ngực, bụng, lưng, cánh tay, đùi. Ban đỏ có màu hồng hoặc đỏ, không ngứa, có thể biến mất trong vài giờ hoặc vài ngày. Ban đỏ thường xuất hiện cùng với sốt hoặc sau khi sốt giảm. Các biểu hiện ở cơ quan khác: Viêm gan, viêm lách, viêm phổi, viêm màng tim, viêm màng phổi, suy thận, viêm kết mạc, viêm não, suy giáp, suy thượng thận… Bệnh Still ở người lớn gây đau nhức khớp ở tứ chi Tác động của bệnh Still ở người lớn đối với sức khỏe Bệnh Still ở người lớn có thể ảnh hưởng đến sức khỏe của người bệnh theo nhiều cách, tùy thuộc vào mức độ nặng nhẹ và thể bệnh của từng người. Có một số ảnh hưởng có thể được đề cập như sau: Giảm chất lượng cuộc sống: Người bệnh có thể bị mất ngủ, mất cân, mất sức lao động, mất khả năng tham gia các hoạt động xã hội, gia đình, gặp khó khăn trong việc chăm sóc bản thân và người thân. Những triệu chứng của bệnh như sốt, viêm khớp, nổi ban đỏ có thể gây ra cảm giác khó chịu, đau đớn, lo lắng, trầm cảm, ảnh hưởng đến tâm lý và tinh thần của người bệnh. Tăng nguy cơ mắc các bệnh khác: Người bệnh Still ở người lớn có thể có nguy cơ cao hơn mắc các bệnh khác do sự suy giảm của hệ miễn dịch, hoặc do tác dụng phụ của các thuốc điều trị. Một số bệnh có thể kể đến như nhiễm trùng, loét dạ dày, xơ gan , loãng xương, đái tháo đường , tăng huyết áp, bệnh tim mạch, bệnh thận, bệnh lý tuyến giáp, bệnh lý tuyến thượng thận. Gây ra các biến chứng nghiêm trọng: Viêm màng tim, viêm màng phổi , suy thận, viêm não, suy giáp, suy thượng thận, vô sinh, ung thư… Bệnh Still khiến người bệnh sốt cao, mệt mỏi Khi nào cần gặp bác sĩ? Bệnh Still ở người lớn là một bệnh viêm hệ thống có thể gây ra các biến chứng nghiêm trọng nếu không được điều trị kịp thời. Bạn nên gặp bác sĩ nếu bạn có các triệu chứng sau: Sốt cao, kéo dài trên 39 độ C và không giảm sau khi dùng thuốc hạ sốt. Viêm và đau khớp, ảnh hưởng đến hoạt động sinh hoạt hàng ngày. Nổi ban đỏ trên da, thường xuất hiện vào buổi chiều hoặc tối, có thể lan rộng khắp cơ thể. Sưng hạch, gan, lách hoặc phổi, gây khó thở, ho, đau ngực hoặc bụng. Mệt mỏi, suy nhược, giảm cân, mất ngủ hoặc rối loạn tâm trạng."
co-xuong-khop,Loạn dưỡng cơ Duchenne,https://nhathuoclongchau.com.vn/benh/loan-duong-co-duchenne.html,"Triệu chứng loạn dưỡng cơ duchenne Những dấu hiệu và triệu chứng của loạn dưỡng cơ Duchenne Loạn dưỡng cơ Duchenne gây yếu cơ và trầm trọng hơn theo thời gian, vì vậy các triệu chứng phổ biến bao gồm: Yếu cơ và teo cơ tiến triển (mất khối lượng cơ) bắt đầu ở chân. Nó xảy ra ít nghiêm trọng hơn ở cánh tay, cổ và các khu vực khác trên cơ thể; Phì đại cơ bắp chân; Khó khăn khi leo lên cầu thang; Khó đi lại; Thường xuyên bị ngã; Dáng đi lạch bạch; Đi bộ bằng ngón chân; Mệt mỏi. Các triệu chứng phổ biến khác của loạn dưỡng cơ Duchenne bao gồm: Bệnh cơ tim; Khó thở; Suy giảm nhận thức; Chậm phát triển ngôn ngữ và lời nói; Vẹo cột sống; Chậm phát triển chiều cao. Cơ yếu và teo đi nên trẻ sẽ khó khăn trong đi lại và leo cầu thang Biến chứng có thể gặp khi mắc loạn dưỡng cơ Duchenne Các biến chứng có thể bao gồm: Bệnh cơ tim; Suy tim sung huyết ; Dị tật; Rối loạn nhịp tim ; Rối loạn tâm thần; Tình trạng khuyết tật vĩnh viễn, tiến triển, bao gồm giảm khả năng vận động và giảm khả năng tự chăm sóc bản thân; Viêm phổi ; Suy hô hấp. Khi nào cần gặp bác sĩ? Nếu bạn hoặc con bạn có bất kỳ triệu chứng loạn dưỡng cơ Duchenne, hãy liên hệ ngay với bác sĩ cơ xương khớp để được chẩn đoán và điều trị phù hợp."
co-xuong-khop,Viêm xương sọ,https://nhathuoclongchau.com.vn/benh/viem-xuong-so.html,"Triệu chứng viêm xương sọ Những dấu hiệu và triệu chứng của viêm xương sọ Bệnh nhân mắc viêm xương sọ thường có các triệu chứng không đặc hiệu như: Đau đầu ; Buồn nôn, chán ăn ; Đau mặt. Ở viêm xương sọ điển hình, hầu hết bệnh nhân bắt đầu bằng viêm tai ngoài và có biểu hiện đau đầu, đau tai dữ dội, đau mặt, chảy mủ tai và trong những trường hợp nặng có thể mất thính giác dẫn truyền. Trong các trường hợp viêm xương sọ trung tâm hoặc không điển hình, nguồn gốc có thể là bệnh xoang, dẫn đến có các triệu chứng khác như nghẹt mũi , chảy nước mũi, nhức đầu và sốt. Đau đầu là triệu chứng thường gặp trong viêm xương sọ Biến chứng có thể gặp khi mắc viêm xương sọ Viêm xương sọ có thể dẫn đến các biến chứng nguy hiểm như: Liệt dây thần kinh mặt. Nhiễm trùng huyết . Liệt dây thần kinh phế vị và dây thần kinh thiệt hầu. Nhiễm trùng ngoại mạc động mạch có thể gây bóc tách xuyên thành, dẫn đến hình thành tụ máu giữa các lớp động mạch bên ngoài, gây ra giả phình động mạch nấm. Một biến chứng khác liên quan đến nhiễm trùng động mạch là nhồi máu, thiếu máu cục bộ, và cần nghi ngờ nó ở những bệnh nhân có dấu hiệu thần kinh khu trú khởi phát đột ngột. Sự lây lan nội sọ có thể xảy ra do lan rộng thông qua khớp sụn đá, do đó có thể phát triển viêm màng não , viêm não và thậm chí áp xe nội sọ. Khi nào cần gặp bác sĩ? Khi xuất hiện các triệu chứng kể trên hay bất kỳ dấu hiệu khác thường nào, cần liên hệ với bác sĩ để được thăm khám và kiểm tra. Điều trị sớm viêm xương sọ để hạn chế bệnh diễn tiến nặng hơn và phòng ngừa các biến chứng có thể nguy hiểm đến tính mạng."
co-xuong-khop,Hẹp khe khớp háng,https://nhathuoclongchau.com.vn/benh/hep-khe-khop-hang.html,"Triệu chứng hẹp khe khớp háng Những dấu hiệu và triệu chứng của hẹp khe khớp háng Hẹp khe khớp háng là một triệu chứng của tình trạng bệnh lý tại khớp, nó có thể đi kèm với các triệu chứng khác bao gồm: Đau tại chỗ hoặc gần khớp háng có thể trầm trọng hơn do một số cử động và bài tập nhất định. Sụn ​​​​mòn không đều và nếu một chuyển động cụ thể gây áp lực lên vùng bị tổn thương nhiều hơn, cơn đau sẽ tăng lên. Với bệnh viêm khớp háng, cơn đau chủ yếu được cảm nhận ở háng, đôi khi ở vùng đùi ngoài và vùng mông trên. Cơn đau có thể trở nên trầm trọng hơn sau khi đứng hoặc đi bộ trong thời gian dài hoặc sau một thời gian nghỉ ngơi (thức dậy vào buổi sáng). Cứng khớp háng gây khó khăn khi cử động hoặc xoay chân. Điều này có thể gây khó khăn cho các hoạt động hàng ngày như mang tất và giày. Nghe thấy lạo xạo hoặc lách cách ở khớp háng khi đi lại. Yếu vùng háng thường là kết quả của việc giảm hoạt động. Viêm khớp háng có thể khiến bạn cử động ít hơn do đau, khiến cơ quanh khớp càng yếu hơn và các triệu chứng trở nên trầm trọng hơn. Người bệnh hẹp khe khớp háng có thể có triệu chứng lạo xạo khớp háng khi đi lại Khi nào cần gặp bác sĩ? Nếu có bất kỳ triệu chứng nào nêu trên, bạn nên đến gặp bác sĩ để được thăm khám và làm cận lâm sàng. Chẩn đoán và điều trị sớm hẹp khe khớp háng sẽ giảm nguy cơ tăng nặng của bệnh và giúp bạn mau chóng hồi phục sức khỏe."
co-xuong-khop,Tiêu xương sọ,https://nhathuoclongchau.com.vn/benh/tieu-xuong-so.html,"Triệu chứng tiêu xương sọ Những dấu hiệu và triệu chứng của tiêu xương sọ Bệnh tiêu xương sọ là một bệnh lý thầm lặng, bạn có thể đã mắc bệnh từ trước nhưng không phát hiện ra cho đến khi biểu hiện triệu chứng, lúc này tình trạng bệnh có thể đã diễn tiến nặng. Các triệu chứng có thể gặp: Sốt; Đau đầu ; Mệt mỏi; Chóng mặt ; Buồn nôn, nôn; Biến dạng vùng đầu; Suy giảm nhận thức , trí nhớ; Giảm khả năng tập trung và suy nghĩ. Bệnh làm giảm khả năng tập trung của bạn Biến chứng có thể gặp khi mắc bệnh tiêu xương sọ Nếu không được phát hiện và điều trị kịp thời, bệnh tiêu xương sọ có thể gây ra biến chứng nghiêm trọng là khuyết hộp sọ. Việc khuyết hộp sọ có thể khiến não bộ thiếu sự bảo vệ, do đó dễ bị tác động từ bên ngoài và chấn thương dù nhẹ cũng có thể làm tổn thương não bộ nặng nề. Mất thẩm mỹ có thể khiến bạn dễ bị xa lánh, trầm cảm. Động kinh và chậm phát triển tâm thần cũng có thể xảy ra. Khi nào cần gặp bác sĩ? Khi bạn có bất kỳ dấu hiệu và triệu chứng nêu trên, hãy đến khám ngay bác sĩ chuyên khoa thần kinh để được chẩn đoán và điều trị sớm tránh diễn tiến nặng."
co-xuong-khop,Gù lưng,https://nhathuoclongchau.com.vn/benh/gu-lung.html,"Triệu chứng gù lưng Những dấu hiệu và triệu chứng của gù lưng Các triệu chứng chính của bệnh gù lưng bao gồm: Đôi vai tròn; Xuất hiện một đường cong hoặc bướu ở lưng trên của bạn; Cơ gân kheo căng (cơ ở phía sau đùi của bạn). Bệnh gù lưng nặng có thể gây ra các triệu chứng sau: Đau hoặc cứng ở lưng và xương bả vai; Hai vai không cân xứng; Tê, yếu hoặc ngứa ran ở chân; Khó thở hoặc khó nuốt . Biến chứng có thể gặp khi mắc bệnh gù lưng Bệnh gù lưng có thể gây ra các biến chứng: Chức năng thể chất bị hạn chế: Gù lưng có liên quan đến tình trạng cơ lưng yếu và khó thực hiện các công việc như đi lại và đứng dậy khỏi ghế. Độ cong của cột sống cũng có thể gây khó khăn khi nhìn lên trên hoặc lái xe và có thể gây đau khi nằm xuống. Vấn đề về tiêu hóa: Gù lưng nặng có thể chèn ép đường tiêu hóa, gây ra các vấn đề như trào ngược axit dạ dày và khó nuốt. Vấn đề về thẩm mỹ: Những người mắc chứng gù lưng, đặc biệt là thanh thiếu niên, có thể tự ti về ngoại hình do có lưng khom. Khi nào cần gặp bác sĩ? Hãy đến gặp bác sĩ nếu bạn nhận thấy đường cong ở cột sống của bạn hoặc con bạn ảnh hưởng đến tư thế. Bác sĩ có thể đánh giá các triệu chứng và giúp bạn cải thiện tư thế nếu cần thiết. Cần phải đến phòng cấp cứu nếu bạn xuất hiện tình trạng khó thở."
co-xuong-khop,Viêm cân gan chân,https://nhathuoclongchau.com.vn/benh/viem-can-gan-chan.html,"Triệu chứng viêm cân gan chân Những dấu hiệu và triệu chứng của viêm cân gan chân Các triệu chứng phổ biến nhất của viêm cân gan chân bao gồm: Đau gót chân ; Sưng quanh gót chân; Đau vòm bàn chân; Cảm giác bàn chân cứng khó vận động; Căng gân gót Achilles ; Triệu chứng nặng hơn khi bạn đi những bước chân đầu tiên sau khi thức dậy và sẽ giảm sau vài phút hoặc khi bạn đứng lâu. Biến chứng của viêm cân gan chân Nếu bạn không có chiến lược điều trị phù hợp, viêm cân gan chân có thể dẫn đến đau gót chân mạn tính do tăng sức căng của cân gan chân, cản trở các hoạt động thông thường trong cuộc sống của bạn. Bạn có thể thay đổi tư thế dáng bộ của mình để cố gắng tránh cơn đau do viêm cân gan chân và điều này có thể dẫn đến các vấn đề bệnh lý khác về bàn chân, gối, hông lưng. Ngoài ra, người bệnh có nguy cơ đứt cân gan chân (đặc biệt nếu tiêm corticosteroid), hoại tử mỡ,... Đau vòm bàn chân Khi nào cần gặp bác sĩ? Nếu đang có các triệu chứng của viêm cân gan chân và tình trạng này không thuyên giảm sau một tuần, bạn nên đến khám bác sĩ chuyên khoa Chấn thương chỉnh hình để được chẩn đoán và điều trị sớm. Hoặc nếu bạn đang trong quá trình điều trị nhưng các triệu chứng của bạn không cải thiện sau hai tuần hãy đến tái khám để bác sĩ có chiến lược điều trị mới phù hợp."
co-xuong-khop,Đau bả vai,https://nhathuoclongchau.com.vn/benh/dau-ba-vai.html,"Triệu chứng đau bả vai Những dấu hiệu và triệu chứng của đau bả vai Tùy thuộc vào nguyên nhân gây bệnh mà người bệnh có thể có một số triệu chứng đặc trưng của đau bả vai bao gồm: Đau nhói, đau dữ dội tại vùng bả vai, tăng lên khi vận động vùng vai; Đau lan đến các vùng lân cận như cổ, cánh tay, cẳng tay, bàn và ngón tay; Đau có thể tăng lên về đêm, đau liên tục, không có yếu tố giúp giảm đau, ảnh hưởng đến giấc ngủ; Sưng, nóng, đỏ tại vị trí đau; Sưng và bầm tím tại vị trí đau và các vùng lân cận; Giảm khả năng vận động của vai và cánh tay; Có thể kèm theo dị cảm , tê, châm chít vai hoặc cánh tay; Đau thắt ngực lan đến vai, đau từ thượng vị lan đến vai,... Vùng vai với cấu tạo phức tạp Biến chứng của đau bả vai Đau bả vai là một tình trạng phổ biến và có nhiều nguyên nhân gây ra từ thông thường đến phức tạp. Nếu tình trạng đau vai trầm trọng hơn hoặc kéo dài hơn một vài ngày, người bệnh có thể bị chấn thương ở vai hoặc một tình trạng tiềm ẩn gây đau. Một số biến chứng nguy hiểm của đau bả vai gồm: Tổn thương mô mềm, thần kinh hoặc mạch máu vì các mạng lưới này đi qua vùng vai khá phức tạp. Gãy xương , trật khớp, chấn thương chóp xoay gây hạn chế vận động thậm chí tàn tật. Các bệnh lý tiềm ẩn gây đau vai quy chiếu không được điều trị sớm, dẫn đến những nguy cơ ảnh hưởng sức khỏe tổng thể. Khi nào cần gặp bác sĩ? Bạn cần lập tức đến gặp bác sĩ nếu có tình trạng đau bả vai kèm theo một trong các dấu hiệu sau: Đau sau chấn thương có kèm biến dạng khớp vai; Không có khả năng nâng, di chuyển và sử dụng tay; Đau tăng lên vào ban đêm, đau liên tục, ngay cả khi bạn nghỉ ngơi; Đau kéo dài nhiều ngày không giảm; Đau kèm theo các dấu hiệu nhiễm trùng gồm sốt, mệt mỏi, sưng, nóng, đỏ nhiều vùng vai đau; Đau ngực, đau bụng , hoặc một triệu chứng khác mà không thể giải thích được nguyên nhân, đây có thể là dấu hiệu của đau quy chiếu (đau từ nơi khác lan đến vai)."
co-xuong-khop,Đứt dây chằng,https://nhathuoclongchau.com.vn/benh/dut-day-chang.html,"Triệu chứng đứt dây chằng Những dấu hiệu và triệu chứng của đứt dây chằng Một số triệu chứng gợi ý bạn có thể đứt dây chằng sau chấn thương, bao gồm: Đau và nhạy cảm khi chạm vào khớp tổn thương; Sưng khớp và bầm tím khớp bị tổn thương; Khó di chuyển khớp, thậm chí bất động khớp; Lệch trục khớp; Nghe thấy tiếng lạo xạo hoặc lục cục khi cố gắng di chuyển khớp tổn thương; Co thắt cơ; Triệu chứng nặng dần theo thời gian. Biến chứng của đứt dây chằng Khả năng phục hồi của dây chằng thường chậm hơn so với những bộ phận khác trên cơ thể do ít mạch máu nuôi và thường xuyên phối hợp với cử động của khớp. Đứt dây chằng nếu không được điều trị kịp thời và đúng cách sẽ dẫn đến một số biến chứng nghiêm trọng, khó phục hồi như: Hạn chế tầm vận động của khớp ở vị trí dây chằng tổn thương; Lệch trục khớp; Nguy cơ tiến triển viêm khớp hoặc thoái hóa khớp ; Tàn tật. Đứt dây chằng khiến khớp tổn thương Khi nào cần gặp bác sĩ? Hãy đến khám tại các cơ sở y tế có chuyên khoa Chấn thương chỉnh hình càng sớm càng tốt nếu bạn bị chấn thương và xuất hiện các triệu chứng trên. Sau khi điều trị chấn thương, nếu bạn có những dấu hiệu mới hoặc cơn đau trầm trọng hơn, hãy tái khám để bác sĩ theo dõi tình trạng bệnh và có hướng điều trị phù hợp."
co-xuong-khop,Thoái hóa đốt sống ngực,https://nhathuoclongchau.com.vn/benh/thoai-hoa-dot-song-nguc.html,"Triệu chứng thoái hóa đốt sống ngực Những dấu hiệu và triệu chứng của thoái hoá đốt sống ngực Thoái hóa đốt sống ngực thường không có các triệu chứng rõ ràng. Khi triệu chứng xuất hiện, bạn có thể cảm thấy cứng và đau vùng lưng trên . Đau thường xuất phát từ những thay đổi ở đĩa đệm, khiến đĩa đệm chèn ép lên các dây thần kinh dọc theo ống sống. Ví dụ, tình trạng viêm có thể hình thành xung quanh vết nứt do căng thẳng để hỗ trợ quá trình làm lành. Tuy nhiên, tình trạng này có thể tạo áp lực lên rễ thần kinh cạnh sống, gây ra đau hoặc các triệu chứng khác. Thoái hóa đốt sống ở bất kỳ phần nào của lưng, kể cả phần ngực, có thể gây đau lan xuống chân. Đau có thể trở nên nặng hơn khi vận động và giảm khi nghỉ ngơi. Bạn cũng có thể cảm thấy tê chân hoặc ngứa. Ngoài ra, có thể xảy ra yếu cơ ở cánh tay và chân kèm với khó khăn khi vận động. Một biến chứng khác của thoái hóa đốt sống là trượt đốt sống, là khi một đốt sống trượt về phía trước và gây chèn ép rễ thần kinh gây ra tình trạng đau. Đau vùng lưng trên là triệu chứng thường gặp của thoái hoá đốt sống ngực Khi nào cần gặp bác sĩ? Bạn nên đến gặp bác sĩ khi xuất hiện các tình trạng sau: Đau lưng kéo dài: Đặc biệt là đau không giảm sau khi nghỉ ngơi hoặc dùng thuốc giảm đau thông thường. Giảm sức cơ: Nếu bạn cảm thấy yếu hoặc mất cảm giác, có thể tình trạng này từ tổn thương thần kinh do thoái hoá đốt sống. Cứng khớp: Nếu bạn gặp tình trạng cứng cột sống, khó khăn khi vận động hoặc giảm độ linh hoạt. Tê hoặc đau lan: Nếu bạn cảm thấy tê hoặc đau lan từ vùng cột sống xuống chân. Tiêu tiểu không tự chủ: Đây có thể là dấu hiệu nghiệm trọng của tổn thương rễ thần kinh. Thay đổi triệu chứng: Xuất hiện các triệu chứng mới hoặc các triệu chứng trở nên nặng hơn."
